evaluated_at_utc,evaluated_at_ept,forecast_hour_beginning_utc,forecast_hour_beginning_ept,forecast_area,forecast_load_mw
12/21/2023 2:45:00 PM,12/21/2023 9:45:00 AM,12/22/2023 2:00:00 PM,12/22/2023 9:00:00 AM,MIDATL,35204
12/21/2023 4:45:00 PM,12/21/2023 11:45:00 AM,12/22/2023 2:00:00 PM,12/22/2023 9:00:00 AM,MIDATL,35204
12/21/2023 10:45:00 PM,12/21/2023 5:45:00 PM,12/22/2023 2:00:00 PM,12/22/2023 9:00:00 AM,MIDATL,35204
12/22/2023 4:45:00 AM,12/21/2023 11:45:00 PM,12/22/2023 2:00:00 PM,12/22/2023 9:00:00 AM,MIDATL,35204
12/22/2023 2:45:00 PM,12/22/2023 9:45:00 AM,12/22/2023 2:00:00 PM,12/22/2023 9:00:00 AM,MIDATL,33943
12/22/2023 10:45:00 AM,12/22/2023 5:45:00 AM,12/22/2023 2:00:00 PM,12/22/2023 9:00:00 AM,MIDATL,35204
12/21/2023 10:45:00 AM,12/21/2023 5:45:00 AM,12/22/2023 3:00:00 PM,12/22/2023 10:00:00 AM,MIDATL,34009
12/21/2023 2:45:00 PM,12/21/2023 9:45:00 AM,12/22/2023 3:00:00 PM,12/22/2023 10:00:00 AM,MIDATL,34032
12/21/2023 4:45:00 PM,12/21/2023 11:45:00 AM,12/22/2023 3:00:00 PM,12/22/2023 10:00:00 AM,MIDATL,34032
12/21/2023 10:45:00 PM,12/21/2023 5:45:00 PM,12/22/2023 3:00:00 PM,12/22/2023 10:00:00 AM,MIDATL,34032
12/22/2023 4:45:00 AM,12/21/2023 11:45:00 PM,12/22/2023 3:00:00 PM,12/22/2023 10:00:00 AM,MIDATL,34032
12/22/2023 4:45:00 PM,12/22/2023 11:45:00 AM,12/22/2023 3:00:00 PM,12/22/2023 10:00:00 AM,MIDATL,33917
12/22/2023 2:45:00 PM,12/22/2023 9:45:00 AM,12/22/2023 3:00:00 PM,12/22/2023 10:00:00 AM,MIDATL,32942
12/22/2023 10:45:00 AM,12/22/2023 5:45:00 AM,12/22/2023 3:00:00 PM,12/22/2023 10:00:00 AM,MIDATL,34032
12/21/2023 10:45:00 AM,12/21/2023 5:45:00 AM,12/22/2023 4:00:00 PM,12/22/2023 11:00:00 AM,MIDATL,33216
12/21/2023 2:45:00 PM,12/21/2023 9:45:00 AM,12/22/2023 4:00:00 PM,12/22/2023 11:00:00 AM,MIDATL,33261
12/21/2023 4:45:00 PM,12/21/2023 11:45:00 AM,12/22/2023 4:00:00 PM,12/22/2023 11:00:00 AM,MIDATL,33261
12/21/2023 10:45:00 PM,12/21/2023 5:45:00 PM,12/22/2023 4:00:00 PM,12/22/2023 11:00:00 AM,MIDATL,33261
12/22/2023 4:45:00 AM,12/21/2023 11:45:00 PM,12/22/2023 4:00:00 PM,12/22/2023 11:00:00 AM,MIDATL,33261
12/22/2023 4:45:00 PM,12/22/2023 11:45:00 AM,12/22/2023 4:00:00 PM,12/22/2023 11:00:00 AM,MIDATL,33090
12/22/2023 2:45:00 PM,12/22/2023 9:45:00 AM,12/22/2023 4:00:00 PM,12/22/2023 11:00:00 AM,MIDATL,32268
12/22/2023 10:45:00 AM,12/22/2023 5:45:00 AM,12/22/2023 4:00:00 PM,12/22/2023 11:00:00 AM,MIDATL,33261
12/21/2023 10:45:00 AM,12/21/2023 5:45:00 AM,12/22/2023 5:00:00 PM,12/22/2023 12:00:00 PM,MIDATL,32595
12/21/2023 2:45:00 PM,12/21/2023 9:45:00 AM,12/22/2023 5:00:00 PM,12/22/2023 12:00:00 PM,MIDATL,32657
12/21/2023 4:45:00 PM,12/21/2023 11:45:00 AM,12/22/2023 5:00:00 PM,12/22/2023 12:00:00 PM,MIDATL,32657
12/21/2023 10:45:00 PM,12/21/2023 5:45:00 PM,12/22/2023 5:00:00 PM,12/22/2023 12:00:00 PM,MIDATL,32657
12/22/2023 4:45:00 AM,12/21/2023 11:45:00 PM,12/22/2023 5:00:00 PM,12/22/2023 12:00:00 PM,MIDATL,32657
12/22/2023 4:45:00 PM,12/22/2023 11:45:00 AM,12/22/2023 5:00:00 PM,12/22/2023 12:00:00 PM,MIDATL,32486
12/22/2023 2:45:00 PM,12/22/2023 9:45:00 AM,12/22/2023 5:00:00 PM,12/22/2023 12:00:00 PM,MIDATL,31913
12/22/2023 10:45:00 AM,12/22/2023 5:45:00 AM,12/22/2023 5:00:00 PM,12/22/2023 12:00:00 PM,MIDATL,32657
12/21/2023 10:45:00 AM,12/21/2023 5:45:00 AM,12/22/2023 6:00:00 PM,12/22/2023 1:00:00 PM,MIDATL,32335
12/21/2023 2:45:00 PM,12/21/2023 9:45:00 AM,12/22/2023 6:00:00 PM,12/22/2023 1:00:00 PM,MIDATL,32397
12/21/2023 4:45:00 PM,12/21/2023 11:45:00 AM,12/22/2023 6:00:00 PM,12/22/2023 1:00:00 PM,MIDATL,32397
12/21/2023 10:45:00 PM,12/21/2023 5:45:00 PM,12/22/2023 6:00:00 PM,12/22/2023 1:00:00 PM,MIDATL,32397
12/22/2023 4:45:00 AM,12/21/2023 11:45:00 PM,12/22/2023 6:00:00 PM,12/22/2023 1:00:00 PM,MIDATL,32397
12/22/2023 4:45:00 PM,12/22/2023 11:45:00 AM,12/22/2023 6:00:00 PM,12/22/2023 1:00:00 PM,MIDATL,32264
12/22/2023 2:45:00 PM,12/22/2023 9:45:00 AM,12/22/2023 6:00:00 PM,12/22/2023 1:00:00 PM,MIDATL,31786
12/22/2023 10:45:00 AM,12/22/2023 5:45:00 AM,12/22/2023 6:00:00 PM,12/22/2023 1:00:00 PM,MIDATL,32397
12/21/2023 10:45:00 AM,12/21/2023 5:45:00 AM,12/22/2023 7:00:00 PM,12/22/2023 2:00:00 PM,MIDATL,32404
12/21/2023 2:45:00 PM,12/21/2023 9:45:00 AM,12/22/2023 7:00:00 PM,12/22/2023 2:00:00 PM,MIDATL,32462
12/21/2023 4:45:00 PM,12/21/2023 11:45:00 AM,12/22/2023 7:00:00 PM,12/22/2023 2:00:00 PM,MIDATL,32462
12/21/2023 10:45:00 PM,12/21/2023 5:45:00 PM,12/22/2023 7:00:00 PM,12/22/2023 2:00:00 PM,MIDATL,32462
12/22/2023 4:45:00 AM,12/21/2023 11:45:00 PM,12/22/2023 7:00:00 PM,12/22/2023 2:00:00 PM,MIDATL,32462
12/22/2023 4:45:00 PM,12/22/2023 11:45:00 AM,12/22/2023 7:00:00 PM,12/22/2023 2:00:00 PM,MIDATL,32309
12/22/2023 2:45:00 PM,12/22/2023 9:45:00 AM,12/22/2023 7:00:00 PM,12/22/2023 2:00:00 PM,MIDATL,31908
12/22/2023 10:45:00 AM,12/22/2023 5:45:00 AM,12/22/2023 7:00:00 PM,12/22/2023 2:00:00 PM,MIDATL,32462
12/21/2023 10:45:00 AM,12/21/2023 5:45:00 AM,12/22/2023 8:00:00 PM,12/22/2023 3:00:00 PM,MIDATL,32962
12/21/2023 2:45:00 PM,12/21/2023 9:45:00 AM,12/22/2023 8:00:00 PM,12/22/2023 3:00:00 PM,MIDATL,33006
12/21/2023 4:45:00 PM,12/21/2023 11:45:00 AM,12/22/2023 8:00:00 PM,12/22/2023 3:00:00 PM,MIDATL,33006
12/21/2023 10:45:00 PM,12/21/2023 5:45:00 PM,12/22/2023 8:00:00 PM,12/22/2023 3:00:00 PM,MIDATL,33006
12/22/2023 4:45:00 AM,12/21/2023 11:45:00 PM,12/22/2023 8:00:00 PM,12/22/2023 3:00:00 PM,MIDATL,33006
12/22/2023 4:45:00 PM,12/22/2023 11:45:00 AM,12/22/2023 8:00:00 PM,12/22/2023 3:00:00 PM,MIDATL,33063
12/22/2023 2:45:00 PM,12/22/2023 9:45:00 AM,12/22/2023 8:00:00 PM,12/22/2023 3:00:00 PM,MIDATL,32605
12/22/2023 10:45:00 AM,12/22/2023 5:45:00 AM,12/22/2023 8:00:00 PM,12/22/2023 3:00:00 PM,MIDATL,33006
12/21/2023 10:45:00 AM,12/21/2023 5:45:00 AM,12/22/2023 9:00:00 PM,12/22/2023 4:00:00 PM,MIDATL,34513
12/21/2023 2:45:00 PM,12/21/2023 9:45:00 AM,12/22/2023 9:00:00 PM,12/22/2023 4:00:00 PM,MIDATL,34545
12/21/2023 4:45:00 PM,12/21/2023 11:45:00 AM,12/22/2023 9:00:00 PM,12/22/2023 4:00:00 PM,MIDATL,34545
12/21/2023 10:45:00 PM,12/21/2023 5:45:00 PM,12/22/2023 9:00:00 PM,12/22/2023 4:00:00 PM,MIDATL,34545
12/22/2023 4:45:00 AM,12/21/2023 11:45:00 PM,12/22/2023 9:00:00 PM,12/22/2023 4:00:00 PM,MIDATL,34545
12/22/2023 10:45:00 PM,12/22/2023 5:45:00 PM,12/22/2023 9:00:00 PM,12/22/2023 4:00:00 PM,MIDATL,34449
12/22/2023 4:45:00 PM,12/22/2023 11:45:00 AM,12/22/2023 9:00:00 PM,12/22/2023 4:00:00 PM,MIDATL,34545
12/22/2023 2:45:00 PM,12/22/2023 9:45:00 AM,12/22/2023 9:00:00 PM,12/22/2023 4:00:00 PM,MIDATL,34545
12/22/2023 10:45:00 AM,12/22/2023 5:45:00 AM,12/22/2023 9:00:00 PM,12/22/2023 4:00:00 PM,MIDATL,34545
12/21/2023 10:45:00 AM,12/21/2023 5:45:00 AM,12/22/2023 10:00:00 PM,12/22/2023 5:00:00 PM,MIDATL,36362
12/21/2023 2:45:00 PM,12/21/2023 9:45:00 AM,12/22/2023 10:00:00 PM,12/22/2023 5:00:00 PM,MIDATL,36377
12/21/2023 4:45:00 PM,12/21/2023 11:45:00 AM,12/22/2023 10:00:00 PM,12/22/2023 5:00:00 PM,MIDATL,36377
12/21/2023 10:45:00 PM,12/21/2023 5:45:00 PM,12/22/2023 10:00:00 PM,12/22/2023 5:00:00 PM,MIDATL,36377
12/22/2023 4:45:00 AM,12/21/2023 11:45:00 PM,12/22/2023 10:00:00 PM,12/22/2023 5:00:00 PM,MIDATL,36377
12/22/2023 10:45:00 PM,12/22/2023 5:45:00 PM,12/22/2023 10:00:00 PM,12/22/2023 5:00:00 PM,MIDATL,36568
12/22/2023 4:45:00 PM,12/22/2023 11:45:00 AM,12/22/2023 10:00:00 PM,12/22/2023 5:00:00 PM,MIDATL,36377
12/22/2023 2:45:00 PM,12/22/2023 9:45:00 AM,12/22/2023 10:00:00 PM,12/22/2023 5:00:00 PM,MIDATL,36377
12/22/2023 10:45:00 AM,12/22/2023 5:45:00 AM,12/22/2023 10:00:00 PM,12/22/2023 5:00:00 PM,MIDATL,36377
12/21/2023 10:45:00 AM,12/21/2023 5:45:00 AM,12/22/2023 11:00:00 PM,12/22/2023 6:00:00 PM,MIDATL,36464
12/21/2023 2:45:00 PM,12/21/2023 9:45:00 AM,12/22/2023 11:00:00 PM,12/22/2023 6:00:00 PM,MIDATL,36639
12/21/2023 4:45:00 PM,12/21/2023 11:45:00 AM,12/22/2023 11:00:00 PM,12/22/2023 6:00:00 PM,MIDATL,36639
12/21/2023 10:45:00 PM,12/21/2023 5:45:00 PM,12/22/2023 11:00:00 PM,12/22/2023 6:00:00 PM,MIDATL,36539
12/22/2023 4:45:00 AM,12/21/2023 11:45:00 PM,12/22/2023 11:00:00 PM,12/22/2023 6:00:00 PM,MIDATL,36539
12/22/2023 10:45:00 PM,12/22/2023 5:45:00 PM,12/22/2023 11:00:00 PM,12/22/2023 6:00:00 PM,MIDATL,36577
12/22/2023 4:45:00 PM,12/22/2023 11:45:00 AM,12/22/2023 11:00:00 PM,12/22/2023 6:00:00 PM,MIDATL,36539
12/22/2023 2:45:00 PM,12/22/2023 9:45:00 AM,12/22/2023 11:00:00 PM,12/22/2023 6:00:00 PM,MIDATL,36539
12/22/2023 10:45:00 AM,12/22/2023 5:45:00 AM,12/22/2023 11:00:00 PM,12/22/2023 6:00:00 PM,MIDATL,36539
12/21/2023 10:45:00 AM,12/21/2023 5:45:00 AM,12/23/2023 12:00:00 AM,12/22/2023 7:00:00 PM,MIDATL,36105
12/21/2023 2:45:00 PM,12/21/2023 9:45:00 AM,12/23/2023 12:00:00 AM,12/22/2023 7:00:00 PM,MIDATL,36245
12/21/2023 4:45:00 PM,12/21/2023 11:45:00 AM,12/23/2023 12:00:00 AM,12/22/2023 7:00:00 PM,MIDATL,36245
12/21/2023 10:45:00 PM,12/21/2023 5:45:00 PM,12/23/2023 12:00:00 AM,12/22/2023 7:00:00 PM,MIDATL,36179
12/22/2023 4:45:00 AM,12/21/2023 11:45:00 PM,12/23/2023 12:00:00 AM,12/22/2023 7:00:00 PM,MIDATL,36179
12/22/2023 10:45:00 PM,12/22/2023 5:45:00 PM,12/23/2023 12:00:00 AM,12/22/2023 7:00:00 PM,MIDATL,36198
12/22/2023 4:45:00 PM,12/22/2023 11:45:00 AM,12/23/2023 12:00:00 AM,12/22/2023 7:00:00 PM,MIDATL,36179
12/22/2023 2:45:00 PM,12/22/2023 9:45:00 AM,12/23/2023 12:00:00 AM,12/22/2023 7:00:00 PM,MIDATL,36179
12/22/2023 10:45:00 AM,12/22/2023 5:45:00 AM,12/23/2023 12:00:00 AM,12/22/2023 7:00:00 PM,MIDATL,36179
12/21/2023 10:45:00 AM,12/21/2023 5:45:00 AM,12/23/2023 1:00:00 AM,12/22/2023 8:00:00 PM,MIDATL,35637
12/21/2023 2:45:00 PM,12/21/2023 9:45:00 AM,12/23/2023 1:00:00 AM,12/22/2023 8:00:00 PM,MIDATL,35789
12/21/2023 4:45:00 PM,12/21/2023 11:45:00 AM,12/23/2023 1:00:00 AM,12/22/2023 8:00:00 PM,MIDATL,35789
12/21/2023 10:45:00 PM,12/21/2023 5:45:00 PM,12/23/2023 1:00:00 AM,12/22/2023 8:00:00 PM,MIDATL,35706
12/22/2023 4:45:00 AM,12/21/2023 11:45:00 PM,12/23/2023 1:00:00 AM,12/22/2023 8:00:00 PM,MIDATL,35706
12/22/2023 10:45:00 PM,12/22/2023 5:45:00 PM,12/23/2023 1:00:00 AM,12/22/2023 8:00:00 PM,MIDATL,35476
12/22/2023 4:45:00 PM,12/22/2023 11:45:00 AM,12/23/2023 1:00:00 AM,12/22/2023 8:00:00 PM,MIDATL,35706
12/22/2023 2:45:00 PM,12/22/2023 9:45:00 AM,12/23/2023 1:00:00 AM,12/22/2023 8:00:00 PM,MIDATL,35706
12/22/2023 10:45:00 AM,12/22/2023 5:45:00 AM,12/23/2023 1:00:00 AM,12/22/2023 8:00:00 PM,MIDATL,35706
12/21/2023 10:45:00 AM,12/21/2023 5:45:00 AM,12/23/2023 2:00:00 AM,12/22/2023 9:00:00 PM,MIDATL,34746
12/21/2023 2:45:00 PM,12/21/2023 9:45:00 AM,12/23/2023 2:00:00 AM,12/22/2023 9:00:00 PM,MIDATL,34869
12/21/2023 4:45:00 PM,12/21/2023 11:45:00 AM,12/23/2023 2:00:00 AM,12/22/2023 9:00:00 PM,MIDATL,34869
12/21/2023 10:45:00 PM,12/21/2023 5:45:00 PM,12/23/2023 2:00:00 AM,12/22/2023 9:00:00 PM,MIDATL,34803
12/22/2023 4:45:00 AM,12/21/2023 11:45:00 PM,12/23/2023 2:00:00 AM,12/22/2023 9:00:00 PM,MIDATL,34803
12/22/2023 10:45:00 PM,12/22/2023 5:45:00 PM,12/23/2023 2:00:00 AM,12/22/2023 9:00:00 PM,MIDATL,34612
12/22/2023 4:45:00 PM,12/22/2023 11:45:00 AM,12/23/2023 2:00:00 AM,12/22/2023 9:00:00 PM,MIDATL,34803
12/22/2023 2:45:00 PM,12/22/2023 9:45:00 AM,12/23/2023 2:00:00 AM,12/22/2023 9:00:00 PM,MIDATL,34803
12/22/2023 10:45:00 AM,12/22/2023 5:45:00 AM,12/23/2023 2:00:00 AM,12/22/2023 9:00:00 PM,MIDATL,34803
12/21/2023 10:45:00 AM,12/21/2023 5:45:00 AM,12/23/2023 3:00:00 AM,12/22/2023 10:00:00 PM,MIDATL,33225
12/21/2023 2:45:00 PM,12/21/2023 9:45:00 AM,12/23/2023 3:00:00 AM,12/22/2023 10:00:00 PM,MIDATL,33371
12/21/2023 4:45:00 PM,12/21/2023 11:45:00 AM,12/23/2023 3:00:00 AM,12/22/2023 10:00:00 PM,MIDATL,33371
12/21/2023 10:45:00 PM,12/21/2023 5:45:00 PM,12/23/2023 3:00:00 AM,12/22/2023 10:00:00 PM,MIDATL,33371
12/22/2023 4:45:00 AM,12/21/2023 11:45:00 PM,12/23/2023 3:00:00 AM,12/22/2023 10:00:00 PM,MIDATL,33371
12/23/2023 4:45:00 AM,12/22/2023 11:45:00 PM,12/23/2023 3:00:00 AM,12/22/2023 10:00:00 PM,MIDATL,32406
12/22/2023 10:45:00 PM,12/22/2023 5:45:00 PM,12/23/2023 3:00:00 AM,12/22/2023 10:00:00 PM,MIDATL,33295
12/22/2023 4:45:00 PM,12/22/2023 11:45:00 AM,12/23/2023 3:00:00 AM,12/22/2023 10:00:00 PM,MIDATL,33371
12/22/2023 2:45:00 PM,12/22/2023 9:45:00 AM,12/23/2023 3:00:00 AM,12/22/2023 10:00:00 PM,MIDATL,33371
12/22/2023 10:45:00 AM,12/22/2023 5:45:00 AM,12/23/2023 3:00:00 AM,12/22/2023 10:00:00 PM,MIDATL,33371
12/21/2023 10:45:00 AM,12/21/2023 5:45:00 AM,12/23/2023 4:00:00 AM,12/22/2023 11:00:00 PM,MIDATL,31671
12/21/2023 2:45:00 PM,12/21/2023 9:45:00 AM,12/23/2023 4:00:00 AM,12/22/2023 11:00:00 PM,MIDATL,32396
12/21/2023 4:45:00 PM,12/21/2023 11:45:00 AM,12/23/2023 4:00:00 AM,12/22/2023 11:00:00 PM,MIDATL,32396
12/21/2023 10:45:00 PM,12/21/2023 5:45:00 PM,12/23/2023 4:00:00 AM,12/22/2023 11:00:00 PM,MIDATL,32396
12/22/2023 4:45:00 AM,12/21/2023 11:45:00 PM,12/23/2023 4:00:00 AM,12/22/2023 11:00:00 PM,MIDATL,32396
12/23/2023 4:45:00 AM,12/22/2023 11:45:00 PM,12/23/2023 4:00:00 AM,12/22/2023 11:00:00 PM,MIDATL,30962
12/22/2023 10:45:00 PM,12/22/2023 5:45:00 PM,12/23/2023 4:00:00 AM,12/22/2023 11:00:00 PM,MIDATL,31976
12/22/2023 4:45:00 PM,12/22/2023 11:45:00 AM,12/23/2023 4:00:00 AM,12/22/2023 11:00:00 PM,MIDATL,32396
12/22/2023 2:45:00 PM,12/22/2023 9:45:00 AM,12/23/2023 4:00:00 AM,12/22/2023 11:00:00 PM,MIDATL,32396
12/22/2023 10:45:00 AM,12/22/2023 5:45:00 AM,12/23/2023 4:00:00 AM,12/22/2023 11:00:00 PM,MIDATL,32396
12/22/2023 10:45:00 AM,12/22/2023 5:45:00 AM,12/23/2023 5:00:00 AM,12/23/2023 12:00:00 AM,MIDATL,29858
12/22/2023 2:45:00 PM,12/22/2023 9:45:00 AM,12/23/2023 5:00:00 AM,12/23/2023 12:00:00 AM,MIDATL,29914
12/22/2023 4:45:00 PM,12/22/2023 11:45:00 AM,12/23/2023 5:00:00 AM,12/23/2023 12:00:00 AM,MIDATL,29914
12/22/2023 10:45:00 PM,12/22/2023 5:45:00 PM,12/23/2023 5:00:00 AM,12/23/2023 12:00:00 AM,MIDATL,29524
12/23/2023 4:45:00 AM,12/22/2023 11:45:00 PM,12/23/2023 5:00:00 AM,12/23/2023 12:00:00 AM,MIDATL,29524
12/22/2023 10:45:00 AM,12/22/2023 5:45:00 AM,12/23/2023 6:00:00 AM,12/23/2023 1:00:00 AM,MIDATL,29013
12/22/2023 2:45:00 PM,12/22/2023 9:45:00 AM,12/23/2023 6:00:00 AM,12/23/2023 1:00:00 AM,MIDATL,29024
12/22/2023 4:45:00 PM,12/22/2023 11:45:00 AM,12/23/2023 6:00:00 AM,12/23/2023 1:00:00 AM,MIDATL,29024
12/22/2023 10:45:00 PM,12/22/2023 5:45:00 PM,12/23/2023 6:00:00 AM,12/23/2023 1:00:00 AM,MIDATL,28656
12/23/2023 4:45:00 AM,12/22/2023 11:45:00 PM,12/23/2023 6:00:00 AM,12/23/2023 1:00:00 AM,MIDATL,28656
12/22/2023 10:45:00 AM,12/22/2023 5:45:00 AM,12/23/2023 7:00:00 AM,12/23/2023 2:00:00 AM,MIDATL,28567
12/22/2023 2:45:00 PM,12/22/2023 9:45:00 AM,12/23/2023 7:00:00 AM,12/23/2023 2:00:00 AM,MIDATL,28578
12/22/2023 4:45:00 PM,12/22/2023 11:45:00 AM,12/23/2023 7:00:00 AM,12/23/2023 2:00:00 AM,MIDATL,28578
12/22/2023 10:45:00 PM,12/22/2023 5:45:00 PM,12/23/2023 7:00:00 AM,12/23/2023 2:00:00 AM,MIDATL,28109
12/23/2023 4:45:00 AM,12/22/2023 11:45:00 PM,12/23/2023 7:00:00 AM,12/23/2023 2:00:00 AM,MIDATL,28109
12/22/2023 10:45:00 AM,12/22/2023 5:45:00 AM,12/23/2023 8:00:00 AM,12/23/2023 3:00:00 AM,MIDATL,28447
12/22/2023 2:45:00 PM,12/22/2023 9:45:00 AM,12/23/2023 8:00:00 AM,12/23/2023 3:00:00 AM,MIDATL,28448
12/22/2023 4:45:00 PM,12/22/2023 11:45:00 AM,12/23/2023 8:00:00 AM,12/23/2023 3:00:00 AM,MIDATL,28448
12/22/2023 10:45:00 PM,12/22/2023 5:45:00 PM,12/23/2023 8:00:00 AM,12/23/2023 3:00:00 AM,MIDATL,28000
12/23/2023 4:45:00 AM,12/22/2023 11:45:00 PM,12/23/2023 8:00:00 AM,12/23/2023 3:00:00 AM,MIDATL,28000
12/22/2023 10:45:00 AM,12/22/2023 5:45:00 AM,12/23/2023 9:00:00 AM,12/23/2023 4:00:00 AM,MIDATL,28618
12/22/2023 2:45:00 PM,12/22/2023 9:45:00 AM,12/23/2023 9:00:00 AM,12/23/2023 4:00:00 AM,MIDATL,28657
12/22/2023 4:45:00 PM,12/22/2023 11:45:00 AM,12/23/2023 9:00:00 AM,12/23/2023 4:00:00 AM,MIDATL,28657
12/22/2023 10:45:00 PM,12/22/2023 5:45:00 PM,12/23/2023 9:00:00 AM,12/23/2023 4:00:00 AM,MIDATL,28290
12/23/2023 4:45:00 AM,12/22/2023 11:45:00 PM,12/23/2023 9:00:00 AM,12/23/2023 4:00:00 AM,MIDATL,28290
12/23/2023 10:45:00 AM,12/23/2023 5:45:00 AM,12/23/2023 9:00:00 AM,12/23/2023 4:00:00 AM,MIDATL,28028
12/22/2023 10:45:00 AM,12/22/2023 5:45:00 AM,12/23/2023 10:00:00 AM,12/23/2023 5:00:00 AM,MIDATL,29319
12/22/2023 2:45:00 PM,12/22/2023 9:45:00 AM,12/23/2023 10:00:00 AM,12/23/2023 5:00:00 AM,MIDATL,29434
12/22/2023 4:45:00 PM,12/22/2023 11:45:00 AM,12/23/2023 10:00:00 AM,12/23/2023 5:00:00 AM,MIDATL,29434
12/22/2023 10:45:00 PM,12/22/2023 5:45:00 PM,12/23/2023 10:00:00 AM,12/23/2023 5:00:00 AM,MIDATL,29148
12/23/2023 4:45:00 AM,12/22/2023 11:45:00 PM,12/23/2023 10:00:00 AM,12/23/2023 5:00:00 AM,MIDATL,29148
12/23/2023 10:45:00 AM,12/23/2023 5:45:00 AM,12/23/2023 10:00:00 AM,12/23/2023 5:00:00 AM,MIDATL,28733
12/22/2023 10:45:00 AM,12/22/2023 5:45:00 AM,12/23/2023 11:00:00 AM,12/23/2023 6:00:00 AM,MIDATL,30463
12/22/2023 2:45:00 PM,12/22/2023 9:45:00 AM,12/23/2023 11:00:00 AM,12/23/2023 6:00:00 AM,MIDATL,30635
12/22/2023 4:45:00 PM,12/22/2023 11:45:00 AM,12/23/2023 11:00:00 AM,12/23/2023 6:00:00 AM,MIDATL,30635
12/22/2023 10:45:00 PM,12/22/2023 5:45:00 PM,12/23/2023 11:00:00 AM,12/23/2023 6:00:00 AM,MIDATL,30164
12/23/2023 4:45:00 AM,12/22/2023 11:45:00 PM,12/23/2023 11:00:00 AM,12/23/2023 6:00:00 AM,MIDATL,30164
12/23/2023 10:45:00 AM,12/23/2023 5:45:00 AM,12/23/2023 11:00:00 AM,12/23/2023 6:00:00 AM,MIDATL,29891
12/22/2023 10:45:00 AM,12/22/2023 5:45:00 AM,12/23/2023 12:00:00 PM,12/23/2023 7:00:00 AM,MIDATL,31461
12/22/2023 2:45:00 PM,12/22/2023 9:45:00 AM,12/23/2023 12:00:00 PM,12/23/2023 7:00:00 AM,MIDATL,31609
12/22/2023 4:45:00 PM,12/22/2023 11:45:00 AM,12/23/2023 12:00:00 PM,12/23/2023 7:00:00 AM,MIDATL,31609
12/22/2023 10:45:00 PM,12/22/2023 5:45:00 PM,12/23/2023 12:00:00 PM,12/23/2023 7:00:00 AM,MIDATL,31262
12/23/2023 4:45:00 AM,12/22/2023 11:45:00 PM,12/23/2023 12:00:00 PM,12/23/2023 7:00:00 AM,MIDATL,31262
12/23/2023 10:45:00 AM,12/23/2023 5:45:00 AM,12/23/2023 12:00:00 PM,12/23/2023 7:00:00 AM,MIDATL,31022
12/22/2023 10:45:00 AM,12/22/2023 5:45:00 AM,12/23/2023 1:00:00 PM,12/23/2023 8:00:00 AM,MIDATL,31852
12/22/2023 2:45:00 PM,12/22/2023 9:45:00 AM,12/23/2023 1:00:00 PM,12/23/2023 8:00:00 AM,MIDATL,31906
12/22/2023 4:45:00 PM,12/22/2023 11:45:00 AM,12/23/2023 1:00:00 PM,12/23/2023 8:00:00 AM,MIDATL,31906
12/22/2023 10:45:00 PM,12/22/2023 5:45:00 PM,12/23/2023 1:00:00 PM,12/23/2023 8:00:00 AM,MIDATL,31560
12/23/2023 4:45:00 AM,12/22/2023 11:45:00 PM,12/23/2023 1:00:00 PM,12/23/2023 8:00:00 AM,MIDATL,31560
12/23/2023 2:45:00 PM,12/23/2023 9:45:00 AM,12/23/2023 1:00:00 PM,12/23/2023 8:00:00 AM,MIDATL,31708
12/23/2023 10:45:00 AM,12/23/2023 5:45:00 AM,12/23/2023 1:00:00 PM,12/23/2023 8:00:00 AM,MIDATL,31407
12/22/2023 10:45:00 AM,12/22/2023 5:45:00 AM,12/23/2023 2:00:00 PM,12/23/2023 9:00:00 AM,MIDATL,31414
12/22/2023 2:45:00 PM,12/22/2023 9:45:00 AM,12/23/2023 2:00:00 PM,12/23/2023 9:00:00 AM,MIDATL,31436
12/22/2023 4:45:00 PM,12/22/2023 11:45:00 AM,12/23/2023 2:00:00 PM,12/23/2023 9:00:00 AM,MIDATL,31436
12/22/2023 10:45:00 PM,12/22/2023 5:45:00 PM,12/23/2023 2:00:00 PM,12/23/2023 9:00:00 AM,MIDATL,31184
12/23/2023 4:45:00 AM,12/22/2023 11:45:00 PM,12/23/2023 2:00:00 PM,12/23/2023 9:00:00 AM,MIDATL,31184
12/23/2023 2:45:00 PM,12/23/2023 9:45:00 AM,12/23/2023 2:00:00 PM,12/23/2023 9:00:00 AM,MIDATL,31797
12/23/2023 10:45:00 AM,12/23/2023 5:45:00 AM,12/23/2023 2:00:00 PM,12/23/2023 9:00:00 AM,MIDATL,31010
12/22/2023 10:45:00 AM,12/22/2023 5:45:00 AM,12/23/2023 3:00:00 PM,12/23/2023 10:00:00 AM,MIDATL,30742
12/22/2023 2:45:00 PM,12/22/2023 9:45:00 AM,12/23/2023 3:00:00 PM,12/23/2023 10:00:00 AM,MIDATL,30754
12/22/2023 4:45:00 PM,12/22/2023 11:45:00 AM,12/23/2023 3:00:00 PM,12/23/2023 10:00:00 AM,MIDATL,30754
12/22/2023 10:45:00 PM,12/22/2023 5:45:00 PM,12/23/2023 3:00:00 PM,12/23/2023 10:00:00 AM,MIDATL,30594
